Row ID,State,Category,Sub-Category,Sales,Quantity,Profit
8715,California,Office Supplies,Binders,29.8,5,9.3125
8716,Ohio,Office Supplies,Binders,1.824,1,-1.3984
8717,Texas,Office Supplies,Appliances,64.384,4,-160.96
8718,Texas,Furniture,Furnishings,6.984,2,-4.5396
8719,Texas,Office Supplies,Art,11.264,8,3.9424
8720,Texas,Office Supplies,Paper,15.552,3,5.6376
8721,Texas,Furniture,Chairs,379.372,2,-119.2312
8722,Texas,Office Supplies,Storage,67.536,9,6.7536
8723,Texas,Office Supplies,Binders,1.524,2,-2.667
8724,Florida,Office Supplies,Paper,37.408,7,13.0928
8725,Florida,Office Supplies,Paper,25.344,6,8.8704
8726,Washington,Office Supplies,Art,46.2,4,21.252
8727,Tennessee,Technology,Accessories,4.728,3,0.7092
8728,Tennessee,Furniture,Furnishings,53.352,3,16.0056
8729,Tennessee,Furniture,Bookcases,131.104,2,8.194
8730,Tennessee,Office Supplies,Storage,22.512,3,2.2512
8731,Tennessee,Technology,Accessories,72.744,7,-12.7302
8732,Missouri,Office Supplies,Supplies,52.59,3,15.777
8733,Washington,Office Supplies,Paper,19.44,3,9.3312
8734,Washington,Furniture,Furnishings,126.3,3,40.416
8735,Washington,Technology,Accessories,1287.45,5,244.6155
8736,New York,Office Supplies,Storage,64.96,4,9.744
8737,Minnesota,Office Supplies,Storage,535.41,3,160.623
8738,Tennessee,Office Supplies,Binders,8.1,5,-5.94
8739,Pennsylvania,Office Supplies,Art,13.248,4,3.6432
8740,Pennsylvania,Technology,Phones,83.988,2,-20.997
8741,Louisiana,Office Supplies,Art,73.2,5,21.228
8742,Indiana,Office Supplies,Binders,10.74,3,5.1552
8743,Oregon,Furniture,Furnishings,11.032,1,3.0338
8744,Oregon,Technology,Accessories,53.04,3,-4.641
8745,Massachusetts,Office Supplies,Art,17.12,4,4.9648
8746,Massachusetts,Office Supplies,Paper,59.94,3,28.1718
8747,California,Furniture,Furnishings,210.58,2,12.6348
8748,California,Office Supplies,Binders,30.96,2,10.062
8749,California,Technology,Machines,239.984,2,38.9974
8750,New York,Office Supplies,Binders,3050.376,3,1143.891
8751,New York,Technology,Phones,133.98,2,33.495
8752,Florida,Office Supplies,Paper,93.248,4,31.4712
8753,Florida,Technology,Phones,177.48,3,19.9665
8754,Ohio,Office Supplies,Labels,17.712,6,5.9778
8755,Ohio,Office Supplies,Binders,4.86,3,-3.564
8756,Ohio,Office Supplies,Binders,6.258,2,-5.215
8757,Maryland,Office Supplies,Appliances,37.68,2,10.5504
8758,Maryland,Office Supplies,Paper,51.84,8,24.8832
8759,Maryland,Furniture,Furnishings,27.42,3,9.3228
8760,Maryland,Office Supplies,Binders,5.4,3,2.592
8761,Georgia,Office Supplies,Binders,1270.99,1,635.495
8762,Georgia,Office Supplies,Envelopes,125.36,8,58.9192
8763,California,Office Supplies,Storage,14.03,1,4.0687
8764,California,Office Supplies,Supplies,27.96,2,7.2696
8765,Texas,Office Supplies,Art,5.344,2,0.7348
8766,Texas,Office Supplies,Binders,1.696,2,-2.544
8767,Texas,Office Supplies,Appliances,24.588,3,-67.617
8768,Texas,Office Supplies,Binders,7.98,5,-13.167
8769,Ohio,Technology,Accessories,288,4,57.6
8770,Colorado,Technology,Phones,146.952,3,9.1845
8771,Colorado,Furniture,Chairs,83.136,4,5.196
8772,North Carolina,Office Supplies,Appliances,942.784,4,94.2784
8773,North Carolina,Office Supplies,Paper,74.352,3,23.235
8774,New York,Office Supplies,Appliances,26.88,6,6.72
8775,New York,Office Supplies,Binders,10.896,2,3.8136
8776,Illinois,Office Supplies,Art,3.536,2,0.3094
8777,Texas,Furniture,Chairs,528.43,5,0
8778,Texas,Office Supplies,Paper,41.472,8,14.5152
8779,New York,Furniture,Bookcases,287.976,3,7.1994
8780,Oregon,Office Supplies,Storage,29.304,3,2.5641
8781,Texas,Office Supplies,Art,55.328,2,6.2244
8782,Texas,Furniture,Bookcases,1227.9984,6,-36.1176
8783,Idaho,Office Supplies,Binders,20.416,4,6.6352
8784,Idaho,Furniture,Tables,1128.39,3,259.5297
8785,Tennessee,Office Supplies,Labels,4.608,2,1.6704
8786,Arizona,Technology,Phones,195.96,5,19.596
8787,Arizona,Office Supplies,Paper,15.552,3,5.4432
8788,Arizona,Technology,Accessories,271.968,4,54.3936
8789,North Carolina,Furniture,Chairs,698.352,3,52.3764
8790,North Carolina,Furniture,Bookcases,77.728,2,-3.8864
8791,Virginia,Office Supplies,Binders,46.62,9,21.4452
8792,Texas,Technology,Phones,537.544,7,47.0351
8793,California,Office Supplies,Labels,14.62,2,6.8714
8794,California,Office Supplies,Fasteners,22.55,5,8.7945
8795,California,Technology,Phones,583.8,5,72.975
8796,California,Technology,Phones,211.168,4,15.8376
8797,Utah,Office Supplies,Paper,12.96,2,6.2208
8798,Utah,Office Supplies,Art,45.98,2,12.8744
8799,Vermont,Technology,Phones,1294.75,5,336.635
8800,Pennsylvania,Technology,Copiers,1799.97,5,239.996
8801,Illinois,Office Supplies,Paper,10.688,2,3.7408
8802,Oklahoma,Technology,Phones,221.98,2,62.1544
8803,Oklahoma,Furniture,Bookcases,341.96,2,54.7136
8804,New York,Technology,Accessories,34.77,3,11.4741
8805,New York,Office Supplies,Labels,18.9,3,8.694
8806,Utah,Office Supplies,Binders,102.72,3,37.236
8807,New York,Furniture,Furnishings,40.48,2,14.5728
8808,Pennsylvania,Office Supplies,Binders,33.282,3,-27.735
8809,Pennsylvania,Technology,Phones,118.65,5,19.775
8810,Pennsylvania,Office Supplies,Labels,14.76,5,4.9815
8811,California,Office Supplies,Paper,37.52,4,18.0096
8812,Michigan,Office Supplies,Appliances,207.144,3,48.3336
8813,Michigan,Office Supplies,Art,13.9,5,3.753
8814,Arizona,Furniture,Chairs,266.352,3,13.3176
8815,Delaware,Technology,Phones,307.98,2,89.3142
8816,Delaware,Office Supplies,Paper,44.1,6,20.727
8817,Delaware,Office Supplies,Art,13.12,4,5.6416
8818,Delaware,Office Supplies,Envelopes,16.56,2,7.7832
8819,Delaware,Office Supplies,Paper,38.88,6,18.6624
8820,Texas,Office Supplies,Paper,335.52,4,117.432
8821,Florida,Technology,Copiers,959.984,2,311.9948
8822,Florida,Office Supplies,Binders,4.086,2,-2.9964
8823,Florida,Office Supplies,Art,55.984,2,4.1988
8824,Florida,Office Supplies,Paper,10.688,2,3.7408
8825,Pennsylvania,Office Supplies,Envelopes,8.856,3,2.8782
8826,Pennsylvania,Office Supplies,Labels,6.912,3,2.5056
8827,Texas,Office Supplies,Paper,26.72,5,9.352
8828,Texas,Office Supplies,Paper,33.488,7,10.465
8829,Missouri,Office Supplies,Paper,10.56,2,4.752
8830,Indiana,Office Supplies,Storage,386.34,2,54.0876
8831,Washington,Office Supplies,Binders,33.44,10,11.704
8832,Virginia,Furniture,Furnishings,39.96,2,14.3856
8833,New York,Office Supplies,Binders,1217.568,2,456.588
8834,Georgia,Office Supplies,Storage,15.51,1,3.8775
8835,Georgia,Technology,Phones,89.9,2,25.172
8836,Georgia,Office Supplies,Art,14.28,4,3.7128
8837,Georgia,Office Supplies,Art,12.72,3,4.9608
8838,Georgia,Office Supplies,Labels,15.75,5,7.56
8839,California,Office Supplies,Art,70.95,3,18.447
8840,California,Office Supplies,Binders,65.568,2,23.7684
8841,California,Technology,Accessories,299.97,3,131.9868
8842,California,Technology,Accessories,89.97,3,39.5868
8843,California,Technology,Accessories,31.86,2,11.151
8844,Minnesota,Office Supplies,Storage,67.15,5,16.7875
8845,Ohio,Office Supplies,Binders,7.236,3,-6.03
8846,Ohio,Office Supplies,Fasteners,4.824,3,1.7487
8847,Ohio,Office Supplies,Paper,91.36,5,29.692
8848,Ohio,Office Supplies,Appliances,130.112,2,13.0112
8849,North Carolina,Technology,Phones,74.24,1,8.352
8850,North Carolina,Furniture,Furnishings,159.84,10,45.954
8851,North Carolina,Office Supplies,Binders,2.892,2,-2.3136
8852,North Carolina,Office Supplies,Paper,9.392,2,3.2872
8853,New York,Office Supplies,Paper,123.92,4,55.764
8854,Pennsylvania,Office Supplies,Supplies,55.6,5,6.255
8855,Pennsylvania,Technology,Accessories,617.976,3,-7.7247
8856,Idaho,Office Supplies,Binders,21.312,3,7.992
8857,California,Technology,Accessories,209.94,6,39.8886
8858,California,Technology,Phones,31.984,2,-7.996
8859,California,Office Supplies,Binders,5083.96,5,1906.485
8860,North Carolina,Technology,Phones,35.96,1,3.596
8861,New Jersey,Office Supplies,Labels,31.05,3,14.904
8862,New Jersey,Furniture,Furnishings,8.92,4,3.9248
8863,New Jersey,Office Supplies,Binders,209.6,4,96.416
8864,New Jersey,Office Supplies,Appliances,111.04,4,29.9808
8865,New Jersey,Office Supplies,Paper,38.88,6,18.6624
8866,Virginia,Office Supplies,Appliances,36.27,3,10.881
8867,Illinois,Furniture,Bookcases,493.43,5,-70.49
8868,Illinois,Technology,Phones,11.12,2,3.475
8869,California,Technology,Machines,686.4,2,77.22
8870,Washington,Office Supplies,Binders,15.92,5,5.373
8871,Washington,Furniture,Furnishings,70.68,12,31.0992
8872,Washington,Office Supplies,Storage,541.24,4,5.4124
8873,Ohio,Technology,Machines,101.994,2,-71.3958
8874,Ohio,Office Supplies,Binders,18.264,2,-13.3936
8875,Texas,Office Supplies,Binders,21.99,5,-32.985
8876,Texas,Office Supplies,Supplies,185.376,2,-34.758
8877,Texas,Office Supplies,Appliances,58.924,1,-153.2024
8878,New Jersey,Technology,Machines,480,4,225.6
8879,New Jersey,Office Supplies,Storage,34.05,3,9.534
8880,California,Office Supplies,Paper,192.72,11,92.5056
8881,California,Technology,Accessories,239.97,3,86.3892
8882,Illinois,Technology,Accessories,50.12,7,-0.6265
8883,North Carolina,Technology,Phones,15.984,2,1.3986
8884,North Carolina,Office Supplies,Paper,14.352,3,4.485
8885,Ohio,Office Supplies,Binders,6.528,4,-4.5696
8886,Ohio,Office Supplies,Binders,2.862,3,-2.2896
8887,Ohio,Office Supplies,Binders,20.856,8,-16.6848
8888,California,Office Supplies,Storage,276.28,2,0
8889,California,Furniture,Furnishings,629.64,9,107.0388
8890,Missouri,Technology,Phones,449.97,3,220.4853
8891,Missouri,Office Supplies,Appliances,1927.59,7,751.7601
8892,Georgia,Furniture,Chairs,121.78,2,30.445
8893,California,Furniture,Chairs,2676.672,9,267.6672
8894,Texas,Furniture,Tables,489.23,2,41.934
8895,California,Furniture,Furnishings,312.03,3,43.6842
8896,California,Office Supplies,Storage,17.94,3,3.0498
8897,California,Technology,Phones,165.6,3,10.35
8898,California,Office Supplies,Paper,37.52,4,18.0096
8899,Virginia,Technology,Phones,494.97,3,148.491
8900,Virginia,Office Supplies,Labels,25.06,2,11.7782
8901,Illinois,Furniture,Furnishings,32.064,3,-12.8256
8902,Illinois,Office Supplies,Paper,18.496,4,6.7048
8903,Illinois,Furniture,Chairs,191.079,3,-38.2158
8904,Illinois,Office Supplies,Paper,10.368,2,3.6288
8905,New York,Office Supplies,Labels,30.53,1,14.0438
8906,New York,Technology,Accessories,30.84,3,6.168
8907,New York,Office Supplies,Paper,75.06,9,33.777
8908,California,Technology,Phones,66.976,7,6.6976
8909,California,Office Supplies,Paper,182.72,8,84.0512
8910,Massachusetts,Office Supplies,Labels,21.93,3,10.3071
8911,Tennessee,Technology,Accessories,95.976,3,15.5961
8912,Tennessee,Technology,Phones,143.928,9,-32.3838
8913,Tennessee,Office Supplies,Binders,3.564,2,-2.97
8914,Tennessee,Office Supplies,Labels,4.928,2,1.7248
8915,Texas,Office Supplies,Storage,856.656,6,107.082
8916,Texas,Office Supplies,Binders,13.184,4,-20.4352
8917,Texas,Office Supplies,Appliances,48.784,4,-131.7168
8918,Texas,Office Supplies,Paper,76.64,2,26.824
8919,Texas,Office Supplies,Binders,18.528,6,-27.792
8920,Virginia,Furniture,Furnishings,177.68,2,46.1968
8921,New York,Technology,Accessories,159.98,2,57.5928
8922,Florida,Technology,Phones,52.68,3,19.755
8923,Florida,Furniture,Furnishings,11.568,3,2.6028
8924,North Carolina,Office Supplies,Binders,4.572,4,-3.81
8925,Illinois,Technology,Phones,1439.968,4,143.9968
8926,Illinois,Office Supplies,Binders,1.728,3,-2.6784
8927,Illinois,Furniture,Tables,626.1,3,-538.446
8928,Washington,Office Supplies,Art,99.2,5,25.792
8929,Texas,Furniture,Tables,609.98,4,-113.282
8930,Texas,Furniture,Tables,211.372,2,-45.294
8931,Texas,Technology,Phones,239.976,3,17.9982
8932,Wisconsin,Furniture,Furnishings,99.95,5,22.9885
8933,Wisconsin,Technology,Accessories,29.34,3,10.8558
8934,Wisconsin,Furniture,Furnishings,16.74,2,4.3524
8935,Pennsylvania,Office Supplies,Paper,12.672,3,3.96
8936,Pennsylvania,Technology,Accessories,1119.888,14,209.979
8937,California,Office Supplies,Art,204.85,5,53.261
8938,California,Technology,Phones,135.984,2,16.998
8939,California,Office Supplies,Art,16.4,5,7.052
8940,California,Office Supplies,Binders,92.96,2,31.374
8941,Florida,Office Supplies,Supplies,7.632,3,-1.8126
8942,Oregon,Office Supplies,Binders,4.158,7,-3.465
8943,Oregon,Technology,Machines,179.991,3,-251.9874
8944,Illinois,Furniture,Chairs,239.358,3,-47.8716
8945,California,Office Supplies,Paper,164.88,3,80.7912
8946,California,Office Supplies,Supplies,10.95,3,3.285
8947,Massachusetts,Office Supplies,Paper,19.44,3,9.3312
8948,Massachusetts,Office Supplies,Binders,12.3,5,6.15
8949,California,Office Supplies,Appliances,13.97,1,3.6322
8950,Tennessee,Furniture,Tables,934.956,6,-249.3216
8951,Tennessee,Technology,Accessories,46.864,2,7.6154
8952,Tennessee,Office Supplies,Storage,26.16,3,1.962
8953,Tennessee,Office Supplies,Art,23.128,7,2.891
8954,Tennessee,Office Supplies,Appliances,59.24,5,16.291
8955,Florida,Furniture,Bookcases,155.456,4,-7.7728
8956,California,Office Supplies,Paper,8.56,2,3.852
8957,Florida,Furniture,Furnishings,21,3,5.775
8958,Florida,Technology,Machines,120,2,-7.2
8959,Texas,Technology,Phones,299.96,5,37.495
8960,Texas,Office Supplies,Appliances,67.84,5,-179.776
8961,Texas,Furniture,Chairs,853.93,5,-24.398
8962,Texas,Office Supplies,Art,18.688,4,3.7376
8963,Virginia,Furniture,Furnishings,273.96,2,71.2296
8964,Virginia,Technology,Accessories,89.97,3,18.8937
8965,Virginia,Furniture,Furnishings,756.8,5,75.68
8966,Texas,Office Supplies,Binders,1.248,2,-1.9344
8967,Pennsylvania,Technology,Accessories,72,1,14.4
8968,Pennsylvania,Furniture,Chairs,470.155,7,-13.433
8969,Tennessee,Office Supplies,Storage,39.128,1,-8.8038
8970,Ohio,Office Supplies,Art,19.728,9,1.7262
8971,Ohio,Technology,Phones,151.188,2,-25.198
8972,New York,Furniture,Chairs,271.764,2,60.392
8973,Pennsylvania,Technology,Accessories,47.496,1,-1.1874
8974,California,Furniture,Bookcases,344.981,7,28.4102
8975,Texas,Office Supplies,Paper,36.288,7,12.7008
8976,Texas,Office Supplies,Paper,78.304,2,29.364
8977,Texas,Furniture,Tables,127.785,1,-31.0335
8978,Texas,Office Supplies,Binders,6.104,2,-9.156
8979,New Jersey,Office Supplies,Binders,5.76,2,2.8224
8980,Texas,Office Supplies,Binders,1.72,1,-2.838
8981,Illinois,Office Supplies,Binders,8.952,2,-14.7708
8982,Illinois,Office Supplies,Appliances,2.334,3,-6.3018
8983,Illinois,Office Supplies,Binders,1.728,4,-2.7648
8984,Illinois,Furniture,Furnishings,159.04,5,-194.824
8985,Illinois,Furniture,Tables,145.98,2,-99.2664
8986,North Carolina,Furniture,Furnishings,77.952,3,12.6672
8987,North Carolina,Office Supplies,Binders,95.97,5,-73.577
8988,North Carolina,Technology,Phones,105.584,2,9.2386
8989,North Carolina,Office Supplies,Art,9.344,2,1.168
8990,Missouri,Furniture,Furnishings,9.68,2,3.7752
8991,Missouri,Technology,Copiers,4899.93,7,2302.9671
8992,California,Technology,Accessories,104.75,5,21.9975
8993,Tennessee,Technology,Accessories,18.528,2,4.4004
8994,Tennessee,Furniture,Tables,1875.258,7,-968.8833
8995,Florida,Office Supplies,Paper,91.36,5,29.692
8996,Florida,Office Supplies,Appliances,152.24,5,17.127
8997,Texas,Technology,Phones,35.184,2,12.3144
8998,Texas,Office Supplies,Paper,56.704,2,19.1376
8999,Texas,Office Supplies,Paper,274.064,7,102.774
9000,Pennsylvania,Furniture,Chairs,458.43,5,-124.431
9001,Arizona,Office Supplies,Binders,8.226,3,-6.0324
9002,Georgia,Technology,Accessories,5.95,1,0.833
9003,Georgia,Office Supplies,Paper,15.24,3,7.1628
9004,Washington,Technology,Accessories,239.94,6,26.3934
9005,Washington,Office Supplies,Art,23.84,8,6.4368
9006,Wisconsin,Office Supplies,Storage,92.52,6,24.9804
9007,Wisconsin,Office Supplies,Storage,37.76,1,10.5728
9008,Wisconsin,Office Supplies,Labels,7.38,2,3.4686
9009,Wisconsin,Furniture,Furnishings,5.82,2,2.7354
9010,Ohio,Office Supplies,Paper,3.816,1,1.1925
9011,Alabama,Office Supplies,Binders,26.16,4,12.8184
9012,Texas,Technology,Accessories,100.8,2,21.42
9013,New York,Furniture,Furnishings,135.8,7,66.542
9014,California,Office Supplies,Art,13.9,5,3.753
9015,California,Office Supplies,Envelopes,19.4,5,9.312
9016,New Mexico,Office Supplies,Binders,13.488,2,4.3836
9017,New Mexico,Office Supplies,Binders,11.416,1,3.8529
9018,Idaho,Office Supplies,Paper,17.64,3,8.6436
9019,Idaho,Office Supplies,Binders,17.04,3,5.538
9020,Virginia,Technology,Accessories,99.98,2,7.9984
9021,Virginia,Furniture,Furnishings,29.46,6,9.7218
9022,Ohio,Office Supplies,Binders,166.92,13,-116.844
9023,Colorado,Furniture,Furnishings,98.328,3,9.8328
9024,New York,Furniture,Chairs,117.882,1,1.3098
9025,New York,Technology,Accessories,20.97,3,9.0171
9026,New York,Technology,Accessories,139.96,4,9.7972
9027,New York,Furniture,Furnishings,37.74,3,12.8316
9028,Massachusetts,Furniture,Furnishings,14.82,3,6.2244
9029,Massachusetts,Furniture,Furnishings,191.82,3,61.3824
9030,New York,Office Supplies,Binders,13.904,2,4.5188
9031,Washington,Office Supplies,Appliances,314.6,4,103.818
9032,Washington,Furniture,Tables,283.56,4,45.3696
9033,Michigan,Furniture,Chairs,487.96,2,146.388
9034,Arkansas,Office Supplies,Binders,1793.98,2,843.1706
9035,Illinois,Office Supplies,Binders,2.992,4,-4.488
9036,Illinois,Technology,Accessories,108.768,4,2.7192
9037,New York,Office Supplies,Paper,25.92,4,12.4416
9038,New York,Office Supplies,Storage,22.58,2,5.8708
9039,Texas,Technology,Phones,55.176,3,-12.4146
9040,Michigan,Office Supplies,Binders,9892.74,13,4946.37
9041,Arizona,Furniture,Tables,73.915,1,-45.8273
9042,Florida,Furniture,Furnishings,337.088,4,16.8544
9043,California,Office Supplies,Appliances,61.44,3,16.5888
9044,California,Technology,Accessories,479.97,3,163.1898
9045,California,Office Supplies,Binders,5.984,2,2.244
9046,California,Technology,Accessories,189.95,5,45.588
9047,California,Technology,Accessories,149.95,5,31.4895
9048,California,Office Supplies,Art,29.95,5,8.6855
9049,California,Office Supplies,Labels,44.4,3,22.2
9050,New York,Office Supplies,Art,66.03,3,17.1678
9051,California,Office Supplies,Paper,10.86,2,5.3214
9052,California,Office Supplies,Art,3.36,2,0.84
9053,California,Office Supplies,Binders,27.936,4,9.4284
9054,California,Technology,Phones,28.784,2,2.8784
9055,California,Office Supplies,Supplies,21.96,2,6.1488
9056,Washington,Technology,Accessories,21.98,2,8.5722
9057,New York,Furniture,Chairs,2621.322,11,553.3902
9058,California,Furniture,Furnishings,74.76,7,23.9232
9059,California,Furniture,Tables,364.776,3,27.3582
9060,Washington,Furniture,Tables,1115.17,7,334.551
9061,California,Office Supplies,Binders,89.696,4,33.636
9062,California,Office Supplies,Labels,50.12,4,23.5564
9063,New York,Office Supplies,Fasteners,36.48,6,18.24
9064,Illinois,Office Supplies,Paper,322.192,13,100.685
9065,Illinois,Office Supplies,Binders,2.946,3,-4.8609
9066,Illinois,Office Supplies,Paper,19.136,4,6.9368
9067,Virginia,Technology,Accessories,23.08,2,6.924
9068,Maryland,Technology,Phones,90.48,2,23.5248
9069,Washington,Furniture,Chairs,215.976,3,-2.6997
9070,Washington,Office Supplies,Envelopes,65.94,3,30.9918
9071,Pennsylvania,Furniture,Furnishings,11.352,3,2.6961
9072,Indiana,Office Supplies,Storage,24.56,2,6.8768
9073,Missouri,Office Supplies,Envelopes,16.56,2,7.7832
9074,Missouri,Technology,Accessories,279.95,5,67.188
9075,Kentucky,Office Supplies,Storage,828.84,6,0
9076,Ohio,Office Supplies,Binders,7.218,3,-5.5338
9077,Ohio,Office Supplies,Supplies,27.2,4,2.04
9078,Nebraska,Technology,Accessories,89.97,3,18.8937
9079,Kentucky,Furniture,Furnishings,318.08,4,34.9888
9080,Kentucky,Office Supplies,Binders,5.8,1,2.61
9081,California,Technology,Phones,143.952,6,17.994
9082,California,Office Supplies,Paper,19.44,3,9.3312
9083,Virginia,Office Supplies,Art,5.56,2,1.4456
9084,Virginia,Office Supplies,Storage,146.73,3,2.9346
9085,Virginia,Office Supplies,Paper,29.9,5,13.455
9086,California,Office Supplies,Binders,276.784,2,89.9548
9087,Texas,Office Supplies,Appliances,93.032,2,-251.1864
9088,Texas,Furniture,Chairs,454.965,5,-136.4895
9089,North Carolina,Technology,Phones,246.168,3,21.5397
9090,Ohio,Office Supplies,Storage,295.4,5,-62.7725
9091,Kentucky,Office Supplies,Storage,348.56,8,104.568
9092,Ohio,Office Supplies,Paper,15.552,3,5.4432
9093,Ohio,Furniture,Bookcases,482.94,6,-376.6932
9094,Michigan,Technology,Phones,299.98,2,83.9944
9095,Michigan,Office Supplies,Binders,403.68,6,181.656
9096,Michigan,Technology,Phones,41.9,2,11.732
9097,Michigan,Office Supplies,Labels,28.91,7,13.2986
9098,Indiana,Office Supplies,Paper,32.4,5,15.552
9099,Texas,Technology,Phones,369.544,7,27.7158
9100,Texas,Office Supplies,Paper,10.368,2,3.7584
9101,Texas,Technology,Accessories,791.88,3,128.6805
9102,Texas,Office Supplies,Art,23.64,3,5.319
9103,Texas,Office Supplies,Storage,84.784,2,-16.9568
9104,Texas,Furniture,Furnishings,64.96,5,-84.448
9105,Texas,Office Supplies,Binders,32.06,10,-51.296
9106,Texas,Office Supplies,Storage,177.648,2,-28.8678
9107,Texas,Technology,Machines,287.91,3,33.5895
9108,Texas,Office Supplies,Supplies,22.368,2,1.6776
9109,Texas,Office Supplies,Paper,32.368,7,11.7334
9110,Texas,Technology,Accessories,207.984,2,36.3972
9111,Virginia,Office Supplies,Envelopes,36.4,5,17.472
9112,Virginia,Technology,Accessories,22.96,2,4.3624
9113,Virginia,Office Supplies,Storage,315.2,4,6.304
9114,Virginia,Office Supplies,Binders,15.18,3,7.1346
9115,California,Technology,Phones,623.96,5,38.9975
9116,Pennsylvania,Technology,Phones,429.6,2,-93.08
9117,Pennsylvania,Furniture,Furnishings,31.968,2,6.3936
9118,Pennsylvania,Furniture,Chairs,887.271,3,-63.3765
9119,Pennsylvania,Office Supplies,Paper,21.696,4,7.0512
9120,California,Office Supplies,Labels,22.05,7,10.584
9121,California,Office Supplies,Paper,99.9,5,46.953
9122,California,Office Supplies,Appliances,90.86,7,26.3494
9123,California,Office Supplies,Paper,7.78,1,3.501
9124,Pennsylvania,Office Supplies,Binders,78.759,9,-57.7566
9125,Texas,Furniture,Furnishings,9.552,3,-3.8208
9126,Texas,Furniture,Furnishings,5.344,4,-2.1376
9127,New Mexico,Office Supplies,Art,8.28,2,3.4776
9128,Texas,Office Supplies,Storage,50.136,3,-11.2806
9129,Oregon,Office Supplies,Binders,88.074,7,-58.716
9130,Ohio,Furniture,Bookcases,301.47,3,-241.176
9131,Ohio,Office Supplies,Art,18.656,2,1.6324
9132,Maryland,Furniture,Furnishings,27.46,2,9.8856
9133,Maryland,Office Supplies,Appliances,125.13,3,36.2877
9134,California,Technology,Phones,555.96,5,41.697
9135,North Carolina,Office Supplies,Storage,129.552,3,-22.6716
9136,North Carolina,Office Supplies,Storage,51.984,1,-5.1984
9137,North Carolina,Office Supplies,Paper,10.272,3,3.4668
9138,Florida,Office Supplies,Binders,18.336,2,-12.224
9139,Florida,Technology,Phones,180.96,5,13.572
9140,Illinois,Technology,Accessories,475.944,7,95.1888
9141,California,Technology,Accessories,159.98,2,47.994
9142,New York,Technology,Phones,43.6,4,12.208
9143,Nevada,Office Supplies,Binders,8.288,2,3.0044
9144,Nevada,Technology,Phones,1123.128,9,70.1955
9145,Nevada,Office Supplies,Appliances,64.9,5,18.821
9146,Illinois,Office Supplies,Binders,2.808,3,-4.4928
9147,Vermont,Technology,Accessories,99.98,2,42.9914
9148,Vermont,Office Supplies,Art,8.04,6,2.7336
9149,Vermont,Office Supplies,Storage,1564.29,13,406.7154
9150,Michigan,Office Supplies,Binders,138.56,4,66.5088
9151,Michigan,Office Supplies,Appliances,65.52,5,12.376
9152,Arizona,Office Supplies,Art,14.576,2,2.3686
9153,Arizona,Technology,Accessories,23.2,2,1.45
9154,Arizona,Office Supplies,Art,16.464,7,1.8522
9155,Pennsylvania,Furniture,Furnishings,19.312,2,3.1382
9156,Nevada,Office Supplies,Paper,40.08,6,19.2384
9157,Maine,Office Supplies,Appliances,101.96,2,27.5292
9158,Maine,Office Supplies,Paper,259.74,13,124.6752
9159,Maine,Technology,Accessories,255.42,9,104.7222
9160,Tennessee,Office Supplies,Binders,4.338,3,-3.0366
9161,Tennessee,Office Supplies,Binders,11.88,5,-7.92
9162,Wisconsin,Furniture,Bookcases,405.86,7,32.4688
9163,Wisconsin,Furniture,Chairs,680.01,3,176.8026
9164,Illinois,Technology,Accessories,2.376,3,0.7425
9165,Illinois,Office Supplies,Appliances,143.128,2,-393.602
9166,California,Technology,Machines,4476.8,4,503.64
9167,California,Office Supplies,Paper,104.85,1,50.328
9168,California,Office Supplies,Appliances,241.44,3,72.432
9169,Mississippi,Office Supplies,Paper,319.76,14,147.0896
9170,Mississippi,Office Supplies,Paper,45.68,2,21.0128
9171,California,Furniture,Furnishings,31.96,2,1.598
9172,California,Office Supplies,Paper,47.9,1,22.992
9173,California,Office Supplies,Storage,1112.94,3,222.588
9174,California,Office Supplies,Envelopes,22.92,3,11.2308
9175,Washington,Technology,Phones,71.976,3,8.997
9176,Washington,Office Supplies,Paper,19.44,3,9.3312
9177,Tennessee,Office Supplies,Binders,31.086,3,-20.724
9178,New York,Technology,Phones,13.98,2,3.9144
9179,New York,Office Supplies,Art,23.65,1,6.149
9180,California,Technology,Phones,707.88,3,44.2425
9181,California,Office Supplies,Binders,11.952,3,4.1832
9182,California,Office Supplies,Binders,31.128,3,11.673
9183,California,Technology,Accessories,55.76,4,7.8064
9184,California,Office Supplies,Paper,24.56,2,11.5432
9185,California,Furniture,Furnishings,51.75,1,15.525
9186,California,Furniture,Chairs,207.184,1,25.898
9187,California,Office Supplies,Appliances,1473.1,5,412.468
9188,Pennsylvania,Office Supplies,Supplies,3.488,2,-0.6976
9189,Pennsylvania,Technology,Accessories,21.728,4,3.8024
9190,Pennsylvania,Office Supplies,Storage,663.072,6,-165.768
9191,Pennsylvania,Office Supplies,Binders,99.588,2,-82.99
9192,Pennsylvania,Office Supplies,Paper,49.568,2,15.49
9193,Texas,Office Supplies,Binders,29.372,7,-46.9952
9194,Texas,Technology,Phones,344.704,2,38.7792
9195,Arizona,Office Supplies,Supplies,47.992,7,3.5994
9196,Arizona,Technology,Accessories,102.24,4,-16.614
9197,California,Office Supplies,Paper,39.96,2,19.1808
9198,California,Technology,Phones,1432,5,125.3
9199,California,Office Supplies,Supplies,41.04,6,11.0808
9200,California,Furniture,Chairs,256.784,1,32.098
